Source,Target,Weight
justdoit,1038047332489723904,1
justdoit,1038046890691121152,1
justdoit,1038046757152677888,1
justdoit,1038046697908314113,1
justdoit,1038046567511601152,1
justdoit,1038046543943794688,1
justdoit,1038046375072751616,1
justdoit,1038046026454761473,1
justdoit,1038046016862400513,1
justdoit,1038045858967814144,1
justdoit,1038045405479616513,1
justdoit,1038045277943484418,1
justdoit,1038045265037541377,1
justdoit,1038045172855009280,1
justdoit,1038045118115139584,1
justdoit,1038044858508865537,1
justdoit,1038044831824719872,1
justdoit,1038044814686806016,1
justdoit,1038044427279917056,1
justdoit,1038044256869335041,1
justdoit,1038044200032514048,1
justdoit,1038044145846312965,1
justdoit,1038044083757953025,1
justdoit,1038043776625926144,1
justdoit,1038043016416710661,1
justdoit,1038042935227568129,1
justdoit,1038042882593222657,1
justdoit,1038042824615370753,1
justdoit,1038042814456717312,1
justdoit,1038042802641297408,1
justdoit,1038042725952749568,1
justdoit,1038042628745580544,1
justdoit,1038042500592746498,1
justdoit,1038042198862901250,1
justdoit,1038041402297540609,1
justdoit,1038041055462129664,1
justdoit,1038040889187131392,1
justdoit,1038040790080086016,1
justdoit,1038040339561439233,1
justdoit,1038040139245735936,1
justdoit,1038039988808634368,1
justdoit,1038039643969802240,1
justdoit,1038039638940807169,1
justdoit,1038039472397594625,1
justdoit,1038038753359540225,1
justdoit,1038038726486761472,1
justdoit,1038038693372731392,1
justdoit,1038038609067163648,1
justdoit,1038038247753109504,1
justdoit,1038038227947544576,1
justdoit,1038038207261274112,1
justdoit,1038038157135106049,1
justdoit,1038038081486692353,1
justdoit,1038037999517401089,1
justdoit,1038037837113946112,1
justdoit,1038037746202370048,1
justdoit,1038037541214146560,1
justdoit,1038037420103688193,1
justdoit,1038037285093224448,1
justdoit,1038037284350840832,1
justdoit,1038036701359362048,1
justdoit,1038036662469763073,1
justdoit,1038036386438365185,1
justdoit,1038036273787822080,1
justdoit,1038036235464437762,1
justdoit,1038036198017716225,1
justdoit,1038036195828269057,1
justdoit,1038035861022146560,1
justdoit,1038035793460318208,1
justdoit,1038035550337421313,1
justdoit,1038035520121659392,1
justdoit,1038035312285499392,1
justdoit,1038035138532311041,1
justdoit,1038035116776251393,1
justdoit,1038034716983808003,1
justdoit,1038034668610904068,1
justdoit,1038034655038066688,1
justdoit,1038034614286266374,1
justdoit,1038034183518605318,1
justdoit,1038034156155006976,1
justdoit,1038033613776977920,1
justdoit,1038033570252521473,1
justdoit,1038033552879874048,1
justdoit,1038033292124151808,1
justdoit,1038033015308541953,1
justdoit,1038032666510151681,1
justdoit,1038032601368457216,1
justdoit,1038032599934033920,1
justdoit,1038032488520667138,1
justdoit,1038032212824924162,1
justdoit,1038031965159661569,1
justdoit,1038031765833580544,1
justdoit,1038031699437912064,1
justdoit,1038031610455748609,1
justdoit,1038031401763921921,1
justdoit,1038031347376418818,1
justdoit,1038031094501859329,1
justdoit,1038031024293326849,1
justdoit,1038030903639830528,1
justdoit,1038030787738722304,1
justdoit,1038030657996374016,1
justdoit,1038030326881243146,1
justdoit,1038029931563962368,1
justdoit,1038029612306051072,1
justdoit,1038029169253330944,1
justdoit,1038028753815908352,1
justdoit,1038028626946605056,1
justdoit,1038028561267929088,1
justdoit,1038028113492500482,1
justdoit,1038027803164389376,1
justdoit,1038027610775797760,1
justdoit,1038027290486222853,1
justdoit,1038027227873587200,1
justdoit,1038026976345370624,1
justdoit,1038026924277288965,1
justdoit,1038026222545002497,1
justdoit,1038026199384117253,1
justdoit,1038025751315001344,1
justdoit,1038025648898498560,1
justdoit,1038025643290763270,1
justdoit,1038025238259408896,1
justdoit,1038025054834049031,1
justdoit,1038025006771576832,1
justdoit,1038024870121095168,1
justdoit,1038024673894780928,1
justdoit,1038024513743597568,1
justdoit,1038024047525851137,1
justdoit,1038024012331446272,1
justdoit,1038023427666391040,1
justdoit,1038023422666788864,1
justdoit,1038023181834104832,1
justdoit,1038023170652073984,1
justdoit,1038022988556394497,1
justdoit,1038022932352720899,1
justdoit,1038022826140332032,1
justdoit,1038021109030039552,1
justdoit,1038021063026896896,1
justdoit,1038020409470459905,1
justdoit,1038020184194392064,1
justdoit,1038020109032480770,1
justdoit,1038019987171155968,1
justdoit,1038019904413343744,1
justdoit,1038019773525909504,1
justdoit,1038019346809974786,1
justdoit,1038018939119394816,1
justdoit,1038018851143905280,1
justdoit,1038018838556811265,1
justdoit,1038018791383490561,1
justdoit,1038018491440349185,1
justdoit,1038018344425807872,1
justdoit,1038017953797730305,1
justdoit,1038017951998332928,1
justdoit,1038016975312576512,1
justdoit,1038016131141779456,1
justdoit,1038015943308464130,1
justdoit,1038015935955783681,1
justdoit,1038015440512057346,1
justdoit,1038015240607354883,1
justdoit,1038014150893600769,1
justdoit,1038012462430334976,1
justdoit,1038012152009900032,1
justdoit,1038012090248835072,1
justdoit,1038011776707772417,1
justdoit,1038011576798863361,1
justdoit,1038010948500500482,1
justdoit,1038010715498586112,1
justdoit,1038010485063512064,1
justdoit,1038010227583606784,1
justdoit,1038009532289622018,1
justdoit,1038009069255176193,1
justdoit,1038008951818936320,1
justdoit,1038008814631563266,1
justdoit,1038008651649376257,1
justdoit,1038008564147793921,1
justdoit,1038008460879777792,1
justdoit,1038007803112316928,1
justdoit,1038007759554457600,1
justdoit,1038007501994819585,1
justdoit,1038006360586248192,1
justdoit,1038005862047117312,1
justdoit,1038005568273883136,1
justdoit,1038005425306779648,1
justdoit,1038005028802506752,1
justdoit,1038004763831558144,1
justdoit,1038004724384055297,1
justdoit,1038004514563997696,1
justdoit,1038003616936873984,1
justdoit,1038003436653109248,1
justdoit,1038002650799894528,1
justdoit,1038001729466380288,1
justdoit,1038001431700111360,1
justdoit,1038001233376763906,1
justdoit,1038000898893639680,1
justdoit,1038000715657093120,1
justdoit,1038000593711898625,1
justdoit,1037999622885724160,1
justdoit,1037999332144771074,1
justdoit,1037999003735089152,1
justdoit,1037998850814894080,1
justdoit,1037998816929165312,1
justdoit,1037998586452234240,1
justdoit,1037998555779268609,1
justdoit,1037998410178158592,1
justdoit,1037998357891964929,1
justdoit,1037997522839629825,1
justdoit,1037997271785373696,1
justdoit,1037996721505099776,1
justdoit,1037996636994248704,1
justdoit,1037996117072506880,1
justdoit,1037995662208450560,1
justdoit,1037995309920669696,1
justdoit,1037994564131287040,1
justdoit,1037994513090793472,1
justdoit,1037994369175842816,1
justdoit,1037994277375111168,1
justdoit,1037993617435049984,1
justdoit,1037992015894601728,1
justdoit,1037991996508577793,1
justdoit,1037991389156532224,1
justdoit,1037989841613533184,1
justdoit,1037989225835229184,1
justdoit,1037988713979146240,1
justdoit,1037987447844425728,1
justdoit,1037987443042123776,1
justdoit,1037986960235749378,1
justdoit,1037986846511431680,1
justdoit,1037986521184456704,1
justdoit,1037986489177534464,1
justdoit,1037986243605417985,1
justdoit,1037986206460596225,1
justdoit,1037986008829181952,1
justdoit,1037985284674203648,1
justdoit,1037985162007601153,1
justdoit,1037984571315421184,1
justdoit,1037983933550317568,1
justdoit,1037983926067888128,1
justdoit,1037983739756924929,1
justdoit,1037982286208069632,1
justdoit,1037980642716344321,1
justdoit,1037980614140616705,1
justdoit,1037979744996749313,1
justdoit,1037979041918148608,1
justdoit,1037978898980646912,1
justdoit,1037978842193772544,1
justdoit,1037978826758746113,1
justdoit,1037978624266125312,1
justdoit,1037977735438757888,1
justdoit,1037977687288164352,1
justdoit,1037977552088776704,1
justdoit,1037976441684746240,1
justdoit,1037976118756892672,1
justdoit,1037975706888753152,1
justdoit,1037975377669496832,1
justdoit,1037975174925168640,1
justdoit,1037975157254619136,1
justdoit,1037974526498430977,1
justdoit,1037974508265762816,1
justdoit,1037973932211662849,1
justdoit,1037973449854083072,1
justdoit,1037973358162403328,1
justdoit,1037972966645161984,1
justdoit,1037972258042593280,1
justdoit,1037972211196473344,1
justdoit,1037971773856395264,1
justdoit,1037971700904812545,1
justdoit,1037971349468323841,1
justdoit,1037971299832868865,1
justdoit,1037971138578718720,1
justdoit,1037971134832996353,1
justdoit,1037971088712454144,1
justdoit,1037970687502114816,1
justdoit,1037970625225269248,1
justdoit,1037970298883203073,1
justdoit,1037970294986694656,1
justdoit,1037969822318059520,1
justdoit,1037969694534168577,1
justdoit,1037969552745922560,1
justdoit,1037968697703452672,1
justdoit,1037968686949138432,1
justdoit,1037968588844359680,1
justdoit,1037968140909662208,1
justdoit,1037967539165384704,1
justdoit,1037966498470535169,1
justdoit,1037966149974155264,1
justdoit,1037965986467479552,1
justdoit,1037965874521468933,1
justdoit,1037965006996992001,1
justdoit,1037964647461281793,1
justdoit,1037964629547343872,1
justdoit,1037963445709103104,1
justdoit,1037963351358234624,1
justdoit,1037962765195980800,1
justdoit,1037962688486363137,1
justdoit,1037962448555454465,1
justdoit,1037962448454791168,1
justdoit,1037962426749267968,1
justdoit,1037962118467923968,1
justdoit,1037962034304888832,1
justdoit,1037961882227929088,1
justdoit,1037961836736536576,1
justdoit,1037960955680849921,1
justdoit,1037960813892579329,1
justdoit,1037960294780137473,1
justdoit,1037960277533315072,1
justdoit,1037958947041304576,1
justdoit,1037958465619193862,1
justdoit,1037958393611337728,1
justdoit,1037958055474987008,1
justdoit,1037958008742064128,1
justdoit,1037957723176886273,1
justdoit,1037957635352551424,1
justdoit,1037957338823573504,1
justdoit,1037956815324102656,1
justdoit,1037956537518628864,1
justdoit,1037956180499296256,1
justdoit,1037956086270062592,1
justdoit,1037955939519713281,1
justdoit,1037955856929710080,1
justdoit,1037955837820657664,1
justdoit,1037955400107261952,1
justdoit,1037955051749298176,1
justdoit,1037955033210544128,1
justdoit,1037955021944578048,1
justdoit,1037954936892547072,1
justdoit,1037954392593293312,1
justdoit,1037953598548717568,1
justdoit,1037953571097112576,1
justdoit,1037952947404136448,1
justdoit,1037952945525010434,1
justdoit,1037952783519891456,1
justdoit,1037952483803504640,1
justdoit,1037952396247408641,1
justdoit,1037952320401633280,1
justdoit,1037951715151163392,1
justdoit,1037951448632283136,1
justdoit,1037950712821547009,1
justdoit,1037950099630874624,1
justdoit,1037949410255065088,1
justdoit,1037949377929781249,1
justdoit,1037948963796803589,1
justdoit,1037948788797853696,1
justdoit,1037948425600425984,1
justdoit,1037948364153712640,1
justdoit,1037948202178301952,1
justdoit,1037947546893611009,1
justdoit,1037947540921049089,1
justdoit,1037947498302603264,1
justdoit,1037946964422348800,1
justdoit,1037946779336097792,1
justdoit,1037946539212124160,1
justdoit,1037946437802184704,1
justdoit,1037946334177837056,1
justdoit,1037946098361491456,1
justdoit,1037945853502058496,1
justdoit,1037945546160238592,1
justdoit,1037945491210858496,1
justdoit,1037945159315587072,1
justdoit,1037944883028221952,1
justdoit,1037944476323508224,1
justdoit,1037944216683307010,1
justdoit,1037943272075718656,1
justdoit,1037943099232800768,1
justdoit,1037942566220648448,1
justdoit,1037942522084040705,1
justdoit,1037941589040136192,1
justdoit,1037941565963083777,1
justdoit,1037941211414388736,1
justdoit,1037941050269216768,1
justdoit,1037940900138233856,1
justdoit,1037940818403713024,1
justdoit,1037940790633422848,1
justdoit,1037940619132526592,1
justdoit,1037940584143618048,1
justdoit,1037940549821448193,1
justdoit,1037940388567244800,1
justdoit,1037940171545690112,1
justdoit,1037940016129998848,1
justdoit,1037939684964356096,1
justdoit,1037939541238136832,1
justdoit,1037939346698002432,1
justdoit,1037939338401730560,1
justdoit,1037939214783008768,1
justdoit,1037938957948874752,1
justdoit,1037938895600607233,1
justdoit,1037938817620172800,1
justdoit,1037938422487441408,1
justdoit,1037938089342193664,1
justdoit,1037937918445273089,1
justdoit,1037937160962207744,1
justdoit,1037936995539083264,1
justdoit,1037936552008187904,1
justdoit,1037936121131323394,1
justdoit,1037935731816185856,1
justdoit,1037935684273819649,1
justdoit,1037935666276065282,1
justdoit,1037935457760235520,1
justdoit,1037935399765590016,1
justdoit,1037934586016067585,1
justdoit,1037934437818753024,1
justdoit,1037934235967881216,1
justdoit,1037934201914281984,1
justdoit,1037934059945635840,1
justdoit,1037933484977926144,1
justdoit,1037932743336779777,1
justdoit,1037932457486700544,1
justdoit,1037932431477596161,1
justdoit,1037931998202028032,1
justdoit,1037931823236632576,1
justdoit,1037931637743513600,1
justdoit,1037931553584828416,1
justdoit,1037931032501075969,1
justdoit,1037930969473400833,1
justdoit,1037930076472586249,1
justdoit,1037929986924134401,1
justdoit,1037929979584098304,1
justdoit,1037929735651618816,1
justdoit,1037928861965606920,1
justdoit,1037928623557275650,1
justdoit,1037928331927146497,1
justdoit,1037927826958286848,1
justdoit,1037927591850778625,1
justdoit,1037927167009726466,1
justdoit,1037926828864876544,1
justdoit,1037926805196431360,1
justdoit,1037926581719781376,1
justdoit,1037926431597228032,1
justdoit,1037926140780994560,1
justdoit,1037925838317137920,1
justdoit,1037925720599609345,1
justdoit,1037925092309778432,1
justdoit,1037924892065198080,1
justdoit,1037924845844156416,1
justdoit,1037924729103863808,1
justdoit,1037923849550159872,1
justdoit,1037923785347883010,1
justdoit,1037923604464160769,1
justdoit,1037923507211042816,1
justdoit,1037923487233392641,1
justdoit,1037923349371015168,1
justdoit,1037923340432932864,1
justdoit,1037922876517695488,1
justdoit,1037922741104599040,1
justdoit,1037922660708167680,1
justdoit,1037922654588690432,1
justdoit,1037922635697606656,1
justdoit,1037922622913372160,1
justdoit,1037921836078645249,1
justdoit,1037921672194674688,1
justdoit,1037921595325599747,1
justdoit,1037921593278648320,1
justdoit,1037921574878208000,1
justdoit,1037921569606004736,1
justdoit,1037921469593006080,1
justdoit,1037920897963839488,1
justdoit,1037920662524968960,1
justdoit,1037920606484934657,1
justdoit,1037920186786086912,1
justdoit,1037920070754656257,1
justdoit,1037920044397748227,1
justdoit,1037919973878980609,1
justdoit,1037919829829664768,1
justdoit,1037919767661690881,1
justdoit,1037919472319782912,1
justdoit,1037919440703242240,1
justdoit,1037919271349878784,1
justdoit,1037919178928390145,1
justdoit,1037919162134278145,1
justdoit,1037919072606928896,1
justdoit,1037919061559189504,1
justdoit,1037918666115956737,1
justdoit,1037918447068475392,1
justdoit,1037918319406284802,1
justdoit,1037918175764127744,1
justdoit,1037918149033828352,1
justdoit,1037917660351213568,1
justdoit,1037917445850165248,1
justdoit,1037917344050409472,1
justdoit,1037917251624624129,1
justdoit,1037917071508729856,1
justdoit,1037917069206069248,1
justdoit,1037916923177009154,1
justdoit,1037916870731386880,1
justdoit,1037916722962096129,1
justdoit,1037916676174442496,1
justdoit,1037916646378229760,1
justdoit,1037916619195011072,1
justdoit,1037916437438971906,1
justdoit,1037916374281138176,1
justdoit,1037916148333985792,1
justdoit,1037915829021618176,1
justdoit,1037915549433573376,1
justdoit,1037915547545923584,1
justdoit,1037914988109684736,1
justdoit,1037914665039224832,1
justdoit,1037914400559181824,1
justdoit,1037913658452410368,1
justdoit,1037913558468767746,1
justdoit,1037913476117798914,1
justdoit,1037912946968588288,1
justdoit,1037912920313815040,1
justdoit,1037912912101294080,1
justdoit,1037912779921874944,1
justdoit,1037912652238995462,1
justdoit,1037912635516354560,1
justdoit,1037912543212257280,1
justdoit,1037912506616963072,1
justdoit,1037912036968202240,1
justdoit,1037912011101929472,1
justdoit,1037911930965512192,1
justdoit,1037911362112897024,1
justdoit,1037911025746673664,1
justdoit,1037910465697984512,1
justdoit,1037910248088977408,1
justdoit,1037910118329974784,1
justdoit,1037910110478196736,1
justdoit,1037909820832145408,1
justdoit,1037909702733189120,1
justdoit,1037909495765262336,1
justdoit,1037909315343052805,1
justdoit,1037909313707278336,1
justdoit,1037909279267868672,1
justdoit,1037909136753586179,1
justdoit,1037909026481299456,1
justdoit,1037908916133351424,1
justdoit,1037908578592595973,1
justdoit,1037908464364933120,1
justdoit,1037908420328861696,1
justdoit,1037908315131404289,1
justdoit,1037908290536173568,1
justdoit,1037908206557835268,1
justdoit,1037908090887319553,1
justdoit,1037907957093203968,1
justdoit,1037907191800291328,1
justdoit,1037907184917602305,1
justdoit,1037907126902030336,1
justdoit,1037907074271723521,1
justdoit,1037907067791527936,1
justdoit,1037906822714220544,1
justdoit,1037906561002287104,1
justdoit,1037906402587508737,1
justdoit,1037906279056986112,1
justdoit,1037906032784302080,1
justdoit,1037906030800384000,1
justdoit,1037906006418837505,1
justdoit,1037905994670432256,1
justdoit,1037905749974835200,1
justdoit,1037905667384901632,1
justdoit,1037905557040971776,1
justdoit,1037905528779890688,1
justdoit,1037905509196738560,1
justdoit,1037905396298665984,1
justdoit,1037905193290084357,1
justdoit,1037904907548983297,1
justdoit,1037904686739861504,1
justdoit,1037904514072735744,1
justdoit,1037904062111514624,1
justdoit,1037903853025411077,1
justdoit,1037903808511324162,1
justdoit,1037903510623449088,1
justdoit,1037903348643627008,1
justdoit,1037903309179375616,1
justdoit,1037903232809545729,1
justdoit,1037903187179536384,1
justdoit,1037903131819077632,1
justdoit,1037902799424520194,1
justdoit,1037902775789731840,1
justdoit,1037902739974639616,1
justdoit,1037902663600488449,1
justdoit,1037902488475783170,1
justdoit,1037902420175507457,1
justdoit,1037902383324389376,1
justdoit,1037902370909433862,1
justdoit,1037902225316753408,1
justdoit,1037901838085906433,1
justdoit,1037901819308122112,1
justdoit,1037901699925532672,1
justdoit,1037901615196454912,1
justdoit,1037901588248055809,1
justdoit,1037901442034622466,1
justdoit,1037901174534557696,1
justdoit,1037901167668457472,1
justdoit,1037901087230099457,1
justdoit,1037901084210208768,1
justdoit,1037901015134203904,1
justdoit,1037900922775429120,1
justdoit,1037900824901509120,1
justdoit,1037900619674251264,1
justdoit,1037900515466727424,1
justdoit,1037900363263660032,1
justdoit,1037900341860282368,1
justdoit,1037900336223211520,1
justdoit,1037900231269146625,1
justdoit,1037900184108380160,1
justdoit,1037899914905178112,1
justdoit,1037899656708141056,1
justdoit,1037899590874394624,1
justdoit,1037899518967197702,1
justdoit,1037899366076440576,1
justdoit,1037899365577306112,1
justdoit,1037899349668196352,1
justdoit,1037898917235621888,1
justdoit,1037898883907563520,1
justdoit,1037898784598978560,1
justdoit,1037898774985814016,1
justdoit,1037898598195896321,1
justdoit,1037898562322026496,1
justdoit,1037898543435075585,1
justdoit,1037898478322692096,1
justdoit,1037898435700109312,1
justdoit,1037898390422675456,1
justdoit,1037898352447418369,1
justdoit,1037898246201466880,1
justdoit,1037898148440616960,1
justdoit,1037898131365449729,1
justdoit,1037898056887398400,1
justdoit,1037898003917561856,1
justdoit,1037897984133025793,1
justdoit,1037897933033750528,1
justdoit,1037897920337641473,1
justdoit,1037897906815164416,1
justdoit,1037897890801307653,1
justdoit,1037897886921633792,1
justdoit,1037897885826801665,1
justdoit,1037897834207559681,1
justdoit,1037897825038884864,1
justdoit,1037897783670398976,1
justdoit,1037897774174543872,1
justdoit,1037897766662549504,1
justdoit,1037897717975076864,1
justdoit,1037897682252115969,1
justdoit,1037897658608705536,1
justdoit,1037897655848816640,1
justdoit,1037897624886669313,1
justdoit,1037897566589865985,1
justdoit,1037897517017559040,1
justdoit,1037897504300457984,1
justdoit,1037897480380338176,1
justdoit,1037897474365710337,1
justdoit,1037897445521350656,1
justdoit,1037897440211304448,1
justdoit,1037897411992215552,1
justdoit,1037897387077844994,1
justdoit,1037897385148477440,1
justdoit,1037897289342304256,1
justdoit,1037897287765090304,1
justdoit,1037897283218616321,1
justdoit,1037897273097814018,1
justdoit,1037897255863369730,1
justdoit,1037897246614986752,1
justdoit,1037897216885551104,1
justdoit,1037897186418159616,1
justdoit,1037897175525732353,1
justdoit,1037897165413199874,1
justdoit,1037897158010306562,1
justdoit,1037897112464367616,1
justdoit,1037897105996763136,1
justdoit,1037897092658876417,1
justdoit,1037897083414630401,1
justdoit,1037897072857337856,1
justdoit,1037897067186860032,1
justdoit,1037897065043509248,1
justdoit,1037897064045322241,1
justdoit,1037897062858350592,1
justdoit,1037897061436469248,1
justdoit,1037897056961081344,1
justdoit,1037897056780779521,1
justdoit,1037897022697824257,1
justdoit,1037897013147385856,1
justdoit,1037896992037453826,1
justdoit,1037896977445539841,1
justdoit,1037896966980755456,1
justdoit,1037896956075491328,1
justdoit,1037896948718739456,1
justdoit,1037896948664004608,1
justdoit,1037896940917338112,1
justdoit,1037896922751590401,1
justdoit,1037896901671116800,1
justdoit,1037896869945462785,1
justdoit,1037896868209061888,1
justdoit,1037896865159766016,1
justdoit,1037896851603709959,1
justdoit,1037896830246248448,1
justdoit,1037896820100399104,1
justdoit,1037896790232784901,1
justdoit,1037896692962656256,1
justdoit,1037896675627556864,1
justdoit,1037896666089775104,1
justdoit,1037896525488304131,1
justdoit,1037896517863059456,1
justdoit,1037896505254797314,1
justdoit,1037896502495141889,1
justdoit,1037896499739406336,1
justdoit,1037896487857020929,1
justdoit,1037896475542532101,1
justdoit,1037896464268242944,1
justdoit,1037896416558022656,1
justdoit,1037896305102802944,1
justdoit,1037896158398558216,1
justdoit,1037895966693699584,1
justdoit,1037895833268744194,1
justdoit,1037895558160113664,1
justdoit,1037895537729712130,1
justdoit,1037895474060185600,1
justdoit,1037895366832779264,1
justdoit,1037895286570590209,1
justdoit,1037895272020561920,1
justdoit,1037895225916706818,1
justdoit,1037895114985811968,1
justdoit,1037895041149231104,1
justdoit,1037894995901079553,1
justdoit,1037894726265913344,1
justdoit,1037894606631981056,1
justdoit,1037893910532694017,1
justdoit,1037893871118761991,1
justdoit,1037893863443230721,1
justdoit,1037893380813017088,1
justdoit,1037893290853580805,1
justdoit,1037893156380000256,1
justdoit,1037893130144473088,1
justdoit,1037892987605450752,1
justdoit,1037892967271485440,1
justdoit,1037892907385188352,1
justdoit,1037892905715814400,1
justdoit,1037892817203421185,1
justdoit,1037892801172832257,1
justdoit,1037892660164534274,1
justdoit,1037892602622869508,1
justdoit,1037892287550955520,1
justdoit,1037892123339771904,1
justdoit,1037891442004320259,1
justdoit,1037891319341961216,1
justdoit,1037891050004594688,1
justdoit,1037890967112626176,1
justdoit,1037890949618126848,1
justdoit,1037890845670875136,1
justdoit,1037890535418155008,1
justdoit,1037890387954872320,1
justdoit,1037890227996479488,1
justdoit,1037890095167098880,1
justdoit,1037890017824268289,1
justdoit,1037889929832013825,1
justdoit,1037889916225691648,1
justdoit,1037889795597459456,1
justdoit,1037889782901161984,1
justdoit,1037889735069450240,1
justdoit,1037889285272334336,1
justdoit,1037889145505366016,1
justdoit,1037889018644627457,1
justdoit,1037888858095058944,1
justdoit,1037888756248768512,1
justdoit,1037888574903869440,1
justdoit,1037888301741551616,1
justdoit,1037888194002526208,1
justdoit,1037888143062532097,1
justdoit,1037888017887719424,1
justdoit,1037888016948322305,1
justdoit,1037887917366996993,1
justdoit,1037887722952769536,1
justdoit,1037887529255624704,1
justdoit,1037887206101315585,1
justdoit,1037887198505459713,1
justdoit,1037886949678309377,1
justdoit,1037886939674755072,1
justdoit,1037886811022999553,1
justdoit,1037886617355276288,1
justdoit,1037886590251499520,1
justdoit,1037886323254804480,1
justdoit,1037886296843341824,1
justdoit,1037886250848608257,1
justdoit,1037885802217267200,1
justdoit,1037885681366777857,1
justdoit,1037885662848901120,1
justdoit,1037885623137460225,1
justdoit,1037885596906057729,1
justdoit,1037885389502066688,1
justdoit,1037885286867394560,1
justdoit,1037885116801011713,1
justdoit,1037884826156716032,1
justdoit,1037884585135235073,1
justdoit,1037884090672992256,1
justdoit,1037883924691787776,1
justdoit,1037883900159303680,1
justdoit,1037883889623212032,1
justdoit,1037883745322250240,1
justdoit,1037883720483659777,1
justdoit,1037883516502065154,1
justdoit,1037883515080257539,1
justdoit,1037883485220990978,1
justdoit,1037883441029763077,1
justdoit,1037883436999094272,1
justdoit,1037883161093566464,1
justdoit,1037883160590274560,1
justdoit,1037883085071761408,1
justdoit,1037883062804197376,1
justdoit,1037883045469151233,1
justdoit,1037882976250540032,1
justdoit,1037882970638565376,1
justdoit,1037882775733514240,1
justdoit,1037882555222188032,1
justdoit,1037882518681395201,1
justdoit,1037882174383562757,1
justdoit,1037882153827295232,1
justdoit,1037882085967646720,1
justdoit,1037881679958953984,1
justdoit,1037881431341522944,1
justdoit,1037881402132443136,1
justdoit,1037881341046611969,1
justdoit,1037881283227992064,1
justdoit,1037881282108129280,1
justdoit,1037880810190327808,1
justdoit,1037880734286049280,1
justdoit,1037880715508035584,1
justdoit,1037880667206569984,1
justdoit,1037880543633915904,1
justdoit,1037880153689530368,1
justdoit,1037880151109857280,1
justdoit,1037879945719103488,1
justdoit,1037879916266758144,1
justdoit,1037879803423191040,1
justdoit,1037879649337008128,1
justdoit,1037879643284619264,1
justdoit,1037879588053966848,1
justdoit,1037879586275713024,1
justdoit,1037879379769077764,1
justdoit,1037879110876454912,1
justdoit,1037879053984980992,1
justdoit,1037879030354042880,1
justdoit,1037878431655051264,1
justdoit,1037878361383563264,1
justdoit,1037878344761651201,1
justdoit,1037878289510096897,1
justdoit,1037878281528328192,1
justdoit,1037878228793417728,1
justdoit,1037878161143300096,1
justdoit,1037878134866108416,1
justdoit,1037878092105113600,1
justdoit,1037877882842963968,1
justdoit,1037877577514475520,1
justdoit,1037877309758480384,1
justdoit,1037877202287620096,1
justdoit,1037877055617159169,1
justdoit,1037876703543083008,1
justdoit,1037876608529510401,1
justdoit,1037876595636297728,1
justdoit,1037876533883363329,1
justdoit,1037876255851511808,1
justdoit,1037876210154594305,1
justdoit,1037876204685209602,1
justdoit,1037876145650315264,1
justdoit,1037876110149726219,1
justdoit,1037876106907590658,1
justdoit,1037875593805787136,1
justdoit,1037875506161508353,1
justdoit,1037875430534131713,1
justdoit,1037875430085287936,1
justdoit,1037875352683470848,1
justdoit,1037875228003721216,1
justdoit,1037874962965700609,1
justdoit,1037874959912132608,1
justdoit,1037874947442466816,1
justdoit,1037874893000458240,1
justdoit,1037874854324621312,1
justdoit,1037874799735910400,1
justdoit,1037874581686706177,1
justdoit,1037874472533946368,1
justdoit,1037874422160470016,1
justdoit,1037874411053838336,1
justdoit,1037874391957336064,1
justdoit,1037874306867286016,1
justdoit,1037874268355354626,1
justdoit,1037874168337973249,1
justdoit,1037873978990309376,1
justdoit,1037873973726457856,1
justdoit,1037873859364626432,1
justdoit,1037873815517310976,1
justdoit,1037873736203026433,1
justdoit,1037873710890459136,1
justdoit,1037873641529204737,1
justdoit,1037873633413218304,1
justdoit,1037873537170722816,1
justdoit,1037873435844771840,1
justdoit,1037873330769014784,1
justdoit,1037873206424727558,1
justdoit,1037873206340866048,1
justdoit,1037873037528506368,1
justdoit,1037872982146916352,1
justdoit,1037872862550474752,1
justdoit,1037872661802741760,1
justdoit,1037872388703219713,1
justdoit,1037872191067578368,1
justdoit,1037871867732873216,1
justdoit,1037871842646740993,1
justdoit,1037871754813657089,1
justdoit,1037871676791250944,1
justdoit,1037871561221595137,1
justdoit,1037871539016761344,1
justdoit,1037871479394844672,1
justdoit,1037871476815417345,1
justdoit,1037871459022995456,1
justdoit,1037871440958312450,1
justdoit,1037871220874723329,1
justdoit,1037871099969777664,1
justdoit,1037871013705334784,1
justdoit,1037870972383232000,1
justdoit,1037870878955065345,1
justdoit,1037870763603156992,1
justdoit,1037870619411591168,1
justdoit,1037870469926608896,1
justdoit,1037870408400171008,1
justdoit,1037870185376493569,1
justdoit,1037870181740171264,1
justdoit,1037870163838808069,1
justdoit,1037869847626108928,1
justdoit,1037869777753128961,1
justdoit,1037869736837750786,1
justdoit,1037869695066681344,1
justdoit,1037869548601466880,1
justdoit,1037869540229767168,1
justdoit,1037869381664104448,1
justdoit,1037869288235909121,1
justdoit,1037869210951667713,1
justdoit,1037869112901468160,1
justdoit,1037868933636935680,1
justdoit,1037868872731426816,1
justdoit,1037868714756988930,1
justdoit,1037868497865338880,1
justdoit,1037868478416539649,1
justdoit,1037868472678707202,1
justdoit,1037868454345428993,1
justdoit,1037868447374475265,1
justdoit,1037868275756093441,1
justdoit,1037868008960602112,1
